Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
M13798,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.634731,175.367865
M25149,Aerial Installed - Enabled,100.0,100.0115741,99.95039683,-37.65088,175.33175
M40513,Aerial Installed - Enabled,0.0,30.01157407,0.0,-37.80933,175.088189
M6257,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.893391,175.17358
M68612,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.35080722,175.2342925
M27668,Aerial Installed - Enabled,100.0,99.91898148,100.0,-37.20215501,175.2984217
M66158,Aerial Installed - Enabled,100.0,99.47916667,100.0,-37.6696577,175.3545646
M65807,Aerial Installed - Enabled,100.0,99.97685185,99.85119048,-37.78201794,175.1084242
M36823,Aerial Installed - Enabled,0.0,31.6087963,0.0,-37.526838,175.324981
M17443,Aerial Installed - Enabled,100.0,100.0,100.0,-37.807522,174.953289
M17890,Aerial Installed - Enabled,100.0,99.98842593,100.0496032,-37.622755,175.390538
M25310,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.608221,175.419073
M53959,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.566858,175.4234
M53780,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.581155,175.416245
M59059,Aerial Installed - Enabled,100.0,97.17592593,87.84722222,-37.57954,175.414651
M11816,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.57766,175.412385
M67244,Aerial Installed - Enabled,0.0,0.0,0.0,-37.646554,175.425669
M59800,Aerial Installed - Enabled,100.0,99.4212963,99.85119048,-37.775227,175.125574
M20959,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.667418,175.437608
M6698,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.62545,175.323336
M23293,Aerial Installed - Enabled,100.0,100.0,100.0,-37.610478,175.346598
M68031,Aerial Installed - Enabled,100.0,100.0,100.0,-37.624038,175.326423
M66692,Aerial Installed - Enabled,100.3472222,100.0115741,100.0496032,-37.628688,175.316386
M12414,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.63819,175.378828
M43442,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.607378,175.381708
M1376,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.577066,175.335703
M31363,Aerial Installed - Enabled,100.0,99.98842593,99.95039683,-37.598113,175.377233
M14732,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.607488,175.411263
M64035,Aerial Installed - Enabled,100.0,100.0462963,100.0992063,-37.582461,175.340498
M34819,Aerial Installed - Enabled,100.3472222,100.0115741,100.0496032,-37.597422,175.368368
M36594,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.600846,175.353223
M18472,Aerial Installed - Enabled,100.0,99.96527778,99.95039683,-37.602908,175.357845
M37580,Aerial Installed - Enabled,100.0,99.97685185,100.0496032,-37.602211,175.381761
M58359,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.571438,175.343829
M2941,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.645789,175.343774
M54743,Aerial Installed - Enabled,100.3472222,100.0,100.0496032,-37.651876,175.342254
M61614,Aerial Installed - Enabled,100.0,100.0,100.0,-37.643767,175.357028
M2195,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.652823,175.322095
M1453,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.651209,175.3313
